8.617346938775508614e-01,4.540816326530611735e-01,8.666666666666664742e-01,7.117346938775509502e-01,2.299319727891156184e-01,4.583333333333332593e-01,9.520408163265303703e-01,9.778911564625850095e-02,9.030612244897957552e-01,6.467687074829930882e-01,8.435374149659863319e-01,7.943877551020407379e-01,6.028911564625848429e-01,-9.098639455782311369e-01,6.537218225687979611e-01,7.117346938775509502e-01,-6.721088435374148462e-01,-8.826530612244896101e-01,7.943877551020407379e-01,5.171768707482992111e-01,9.560463191760996127e-01,6.232993197278910991e-01,-9.421768707482992555e-01,-9.520408163265303703e-01,7.117346938775509502e-01,-9.328231292517005224e-01,-8.857142857142855652e-01
1.498299319727890710e-01,9.872448979591835760e-01,6.853741496598638738e-01,-1.969954648526077157e-01,9.231292517006801646e-01,9.362244897959182133e-01,2.693877551020407712e-01,8.920068027210883432e-01,6.360544217687074120e-01,-2.558390022675737230e-01,7.636054421768706524e-01,-3.860544217687074398e-02,-3.908730158730158166e-01,-2.018140589569160925e-01,-1.271125766105996313e-01,-1.969954648526077157e-01,1.945578231292516835e-01,-4.739229024943310553e-01,-3.860544217687074398e-02,9.637755102040814759e-01,3.465667907013360582e-01,-2.956349206349206393e-01,-2.499999999999999445e-01,-2.693877551020407712e-01,-1.969954648526077157e-01,-2.168367346938775420e-01,-5.553287981859409417e-01
8.030612244897957774e-01,6.496598639455780644e-01,9.617346938775508391e-01,5.897959183673467942e-01,3.858843537414965996e-01,6.510204081632652295e-01,8.940476190476189799e-01,3.431972789115645961e-01,9.903061224489795311e-01,5.636054421768706968e-01,9.613945578231291034e-01,6.887755102040815647e-01,4.935374149659862986e-01,-8.756802721088433605e-01,5.661820292426305024e-01,5.897959183673467942e-01,-5.658163265306122014e-01,-9.586734693877549951e-01,6.887755102040815647e-01,7.057823129251700189e-01,9.104633964582390382e-01,5.360544217687075452e-01,-8.814625850340136459e-01,-8.940476190476189799e-01,5.897959183673467942e-01,-8.721088435374149128e-01,-8.664965986394556063e-01
8.265306122448978776e-01,-1.345238095238095177e-01,4.301020408163264697e-01,9.234693877551020114e-01,-3.610544217687074453e-01,-1.819727891156462385e-01,7.930272108843535728e-01,-3.435374149659863319e-01,5.314625850340135571e-01,9.523809523809523281e-01,4.175170068027210246e-01,9.204081632653060563e-01,8.945578231292515836e-01,-7.134353741496597401e-01,9.687622920929124248e-01,9.234693877551020114e-01,-7.746598639455780644e-01,-5.569727891156461830e-01,9.204081632653060563e-01,-1.027210884353741416e-01,5.932608855601688713e-01,9.370748299319727748e-01,-8.035714285714284921e-01,-7.930272108843535728e-01,9.234693877551020114e-01,-7.840136054421766865e-01,-5.494897959183673297e-01
-3.812925170068026670e-01,6.836734693877549729e-01,8.486394557823127849e-02,-6.551020408163263919e-01,7.933673469387755306e-01,6.408163265306122680e-01,-4.127551020408162796e-01,8.772108843537413936e-01,8.894557823129251029e-02,-6.894557823129250362e-01,2.198979591836734138e-01,-6.146258503401360596e-01,-7.370748299319727082e-01,3.862244897959182799e-01,-4.949167571806231125e-01,-6.551020408163263919e-01,6.022108843537414824e-01,7.329931972789115180e-02,-6.146258503401360596e-01,6.085034013605440384e-01,-2.453283144028669538e-01,-6.741496598639454829e-01,4.267006802721087788e-01,4.127551020408162796e-01,-6.551020408163263919e-01,4.632653061224489832e-01,1.314625850340135904e-01
-4.166666666666665741e-02,9.345238095238094234e-01,5.370748299319727526e-01,-3.619614512471654999e-01,8.959183673469386378e-01,8.937074829931971331e-01,2.176870748299319577e-02,9.617346938775508391e-01,4.965986394557821981e-01,-3.942743764172335075e-01,6.241496598639455495e-01,-2.267006802721087955e-01,-4.946145124716552210e-01,-4.535147392290248686e-03,-2.740972002384897688e-01,-3.619614512471654999e-01,3.367346938775509502e-01,-3.378684807256235323e-01,-2.267006802721087955e-01,9.056122448979589956e-01,1.399924967365002992e-01,-4.095804988662131163e-01,1.700680272108843257e-03,-2.176870748299319577e-02,-3.619614512471654999e-01,1.615646258503401073e-02,-2.832199546485260622e-01
8.535714285714285365e-01,4.465986394557822647e-01,8.816326530612242918e-01,7.644557823129249918e-01,1.772108843537414657e-01,4.158163265306121792e-01,9.782312925170065787e-01,8.758503401360542839e-02,9.030612244897957552e-01,7.260204081632651851e-01,8.537414965986394044e-01,8.505102040816325815e-01,6.375850340136053340e-01,-9.064625850340135571e-01,7.126527206200734543e-01,7.644557823129249918e-01,-6.836734693877549729e-01,-8.914965986394557396e-01,8.505102040816325815e-01,5.011904761904760752e-01,9.150729054971239451e-01,6.801020408163264142e-01,-9.758503401360542062e-01,-9.782312925170065787e-01,7.644557823129249918e-01,-9.664965986394556952e-01,-9.112244897959183021e-01
-1.879251700680271975e-01,8.664965986394556063e-01,3.431972789115645961e-01,-5.093537414965986221e-01,9.027210884353740195e-01,8.086734693877549729e-01,-1.551020408163265030e-01,9.787414965986392934e-01,3.231292517006801868e-01,-5.314625850340135571e-01,4.642857142857142461e-01,-3.797619047619046895e-01,-6.318027210884353817e-01,2.040816326530612013e-01,-3.563263603100367272e-01,-5.093537414965986221e-01,5.170068027210883432e-01,-1.292517006802720858e-01,-3.797619047619046895e-01,8.103741496598638738e-01,-4.780231595880497786e-02,-5.467687074829931104e-01,1.751700680272108568e-01,1.551020408163265030e-01,-5.093537414965986221e-01,2.100340136054421603e-01,-1.312925170068026948e-01
6.273809523809522615e-01,8.418367346938774309e-01,9.452380952380952106e-01,3.432539682539682002e-01,6.428571428571427937e-01,8.256802721088434271e-01,7.309523809523809090e-01,5.892857142857141906e-01,9.421768707482992555e-01,2.796485260770974479e-01,9.710884353741494612e-01,4.685374149659863874e-01,1.816893424036281068e-01,-7.063492063492062822e-01,3.481034443028820369e-01,3.432539682539682002e-01,-3.425170068027210690e-01,-8.696145124716552210e-01,4.685374149659863874e-01,8.749999999999998890e-01,7.716659576207088866e-01,2.480158730158729674e-01,-7.142857142857141906e-01,-7.309523809523809090e-01,3.432539682539682002e-01,-6.981292517006801868e-01,-8.174603174603173317e-01
8.409863945578229805e-01,-1.523809523809523669e-01,4.615646258503400823e-01,9.566326530612243584e-01,-3.993197278911563841e-01,-1.913265306122448883e-01,8.295918367346937217e-01,-4.039115646258502612e-01,5.408163265306121792e-01,9.787414965986392934e-01,4.268707482993197022e-01,9.467687074829930216e-01,9.209183673469386600e-01,-7.653061224489795533e-01,9.559139858317330374e-01,9.566326530612243584e-01,-8.350340136054420492e-01,-5.884353741496598511e-01,9.467687074829930216e-01,-1.120748299319727637e-01,6.350879120241231801e-01,9.634353741496597401e-01,-8.401360544217686410e-01,-8.295918367346937217e-01,9.566326530612243584e-01,-8.307823129251700189e-01,-5.945578231292516502e-01
8.052721088435372820e-01,6.471088435374148240e-01,9.462585034013605290e-01,5.467687074829931104e-01,3.884353741496597845e-01,6.743197278911563508e-01,8.551020408163264586e-01,3.767006802721087899e-01,9.812925170068025338e-01,5.382653061224489388e-01,9.523809523809523281e-01,6.457482993197277699e-01,4.804421768707481943e-01,-8.656462585034011559e-01,5.430550779725078492e-01,5.467687074829931104e-01,-5.527210884353740417e-01,-9.608843537414963887e-01,6.457482993197277699e-01,7.086734693877548841e-01,8.723922662481908841e-01,5.229591836734693855e-01,-8.384353741496597401e-01,-8.551020408163264586e-01,5.467687074829931104e-01,-8.290816326530611180e-01,-8.122448979591835316e-01
8.469387755102040227e-01,1.015306122448979415e-01,7.209183673469387044e-01,9.166666666666665186e-01,-1.933673469387754695e-01,8.333333333333331483e-02,9.335034013605441050e-01,-2.482993197278910991e-01,7.168367346938774309e-01,8.945578231292515836e-01,6.335034013605440606e-01,9.687074829931973108e-01,8.265306122448978776e-01,-8.886054421768705414e-01,7.957384344423655831e-01,9.166666666666665186e-01,-8.545918367346937439e-01,-7.729591836734692745e-01,9.687074829931973108e-01,1.755102040816326203e-01,7.998351795250046026e-01,8.690476190476189577e-01,-9.311224489795917325e-01,-9.335034013605441050e-01,9.166666666666665186e-01,-9.608843537414963887e-01,-7.688775510204080010e-01
7.517006802721087899e-01,-2.369614512471655277e-01,3.984693877551019892e-01,9.574829931972789199e-01,-4.524376417233559877e-01,-2.613378684807256547e-01,7.845238095238094012e-01,-5.022675736961450532e-01,4.946145124716552210e-01,9.353741496598638738e-01,3.296485260770974923e-01,9.170068027210882544e-01,9.625850340136054006e-01,-7.525510204081632404e-01,8.785386303477425995e-01,9.574829931972789199e-01,-8.222789115646257363e-01,-5.756802721088434271e-01,9.170068027210882544e-01,-1.712018140589569026e-01,6.991088708975227162e-01,9.200680272108842095e-01,-7.984693877551019003e-01,-7.845238095238094012e-01,9.574829931972789199e-01,-8.146258503401359041e-01,-4.671768707482992777e-01
-3.469387755102040227e-01,-8.785714285714284477e-01,-8.505102040816325815e-01,-5.272108843537414574e-02,-6.943877551020407601e-01,-8.860544217687074120e-01,-5.583333333333332371e-01,-6.394557823129251029e-01,-7.627551020408163129e-01,-3.061224489795918297e-02,-8.426870748299318814e-01,-2.061224489795918102e-01,8.843537414965985111e-02,5.365646258503400379e-01,8.565537507452805274e-04,-5.272108843537414574e-02,8.588435374149658297e-02,7.474489795918365376e-01,-2.061224489795918102e-01,-9.204081632653060563e-01,-5.830175321404249544e-01,4.591836734693877098e-02,5.484693877551020114e-01,5.583333333333332371e-01,-5.272108843537414574e-02,5.391156462585032783e-01,7.192176870748298034e-01
-8.435374149659863319e-01,-2.392290249433106641e-01,-8.253401360544216914e-01,-8.486394557823127016e-01,8.339002267573694671e-02,-2.420634920634920639e-01,-9.644557823129250584e-01,1.519274376417233396e-01,-8.024376417233558545e-01,-8.265306122448978776e-01,-7.395124716553286293e-01,-8.782312925170067119e-01,-7.482993197278909880e-01,9.753401360544216026e-01,-7.072278801986866537e-01,-8.486394557823127016e-01,8.545918367346937439e-01,9.005102040816326259e-01,-8.782312925170067119e-01,-3.158730158730158055e-01,-8.630025256134254974e-01,-7.908163265306121792e-01,9.668367346938774309e-01,9.644557823129250584e-01,-8.486394557823127016e-01,9.880952380952379155e-01,8.498299319727889989e-01
8.112244897959182133e-01,-1.804421768707482610e-01,4.709183673469386489e-01,9.727891156462582511e-01,-4.528911564625849318e-01,-2.176870748299319369e-01,8.202380952380950996e-01,-4.472789115646257918e-01,5.246598639455781754e-01,9.948979591836732972e-01,4.107142857142856429e-01,9.561224489795916437e-01,9.370748299319727748e-01,-7.746598639455780644e-01,9.259346045556482441e-01,9.727891156462582511e-01,-8.698979591836734082e-01,-5.977891156462583622e-01,9.561224489795916437e-01,-1.316326530612244583e-01,6.256981713893580155e-01,9.795918367346938549e-01,-8.307823129251700189e-01,-8.202380952380950996e-01,9.727891156462582511e-01,-8.401360544217686410e-01,-5.801020408163264364e-01
-6.496598639455780644e-01,1.023242630385487323e-01,-3.416666666666666186e-01,-8.588435374149658852e-01,3.057256235827664481e-01,2.182539682539682280e-01,-6.188775510204079788e-01,2.324263038548752824e-01,-4.713718820861677039e-01,-8.503401360544217136e-01,-3.574263038548751714e-01,-7.986394557823127682e-01,-7.925170068027209691e-01,5.535714285714284921e-01,-9.356422137307615072e-01,-8.588435374149658852e-01,6.658163265306121792e-01,4.787414965986394599e-01,-7.986394557823127682e-01,1.043083900226757232e-01,-4.600972911034978408e-01,-8.350340136054420492e-01,6.403061224489795533e-01,6.188775510204079788e-01,-8.588435374149658852e-01,6.241496598639455495e-01,3.760204081632652628e-01
-8.801020408163264808e-01,-2.370748299319727914e-01,-7.693877551020407157e-01,-8.120748299319726637e-01,6.088435374149658158e-02,-2.423469387755101956e-01,-9.646258503401360374e-01,1.062925170068027142e-01,-7.908163265306121792e-01,-8.341836734693875988e-01,-7.278911564625849540e-01,-8.525510204081632182e-01,-7.457482993197278587e-01,9.404761904761904656e-01,-7.674721606677713526e-01,-8.120748299319726637e-01,7.755102040816325148e-01,8.656462585034011559e-01,-8.525510204081632182e-01,-2.998299319727891210e-01,-8.228827247194284711e-01,-7.882653061224488278e-01,9.710884353741494612e-01,9.646258503401360374e-01,-8.120748299319726637e-01,9.549319727891155685e-01,8.377551020408162685e-01
9.134353741496598067e-01,3.051020408163265252e-01,8.217687074829931326e-01,8.270408163265304813e-01,3.571428571428571230e-02,3.015306122448979664e-01,9.999999999999997780e-01,-5.391156462585032505e-02,8.431972789115644851e-01,8.049319727891156573e-01,7.802721088435373709e-01,9.022108843537414158e-01,7.246598639455781310e-01,-9.445578231292516280e-01,7.743245906737336037e-01,8.270408163265304813e-01,-7.707482993197278809e-01,-8.697278911564624293e-01,9.022108843537414158e-01,3.705782312925169908e-01,8.891230768337724522e-01,7.671768707482993221e-01,-9.976190476190476275e-01,-9.999999999999997780e-01,8.270408163265304813e-01,-9.882653061224488944e-01,-8.894557823129251029e-01
5.204081632653061451e-01,8.949546485260769790e-01,8.852040816326529615e-01,2.397959183673468719e-01,7.221655328798185502e-01,8.463718820861677594e-01,5.882653061224488722e-01,7.131519274376416639e-01,8.965419501133786717e-01,1.734693877551020114e-01,9.458616780045350225e-01,3.564625850340135682e-01,6.462585034013604290e-02,-5.569727891156461830e-01,2.915137931703105090e-01,2.397959183673468719e-01,-2.270408163265305868e-01,-7.678571428571426827e-01,3.564625850340135682e-01,8.984126984126983295e-01,6.547210060786323726e-01,1.581632653061224303e-01,-5.688775510204081565e-01,-5.882653061224488722e-01,2.397959183673468719e-01,-5.493197278911563508e-01,-7.236394557823128126e-01
7.984693877551019003e-01,6.675170068027209691e-01,9.571428571428569620e-01,5.535714285714284921e-01,4.129251700680271475e-01,6.811224489795917325e-01,8.619047619047618403e-01,3.835034013605441716e-01,9.948979591836732972e-01,5.314625850340135571e-01,9.659863945578228694e-01,6.525510204081631516e-01,4.736394557823129237e-01,-8.588435374149658852e-01,5.430550779725078492e-01,5.535714285714284921e-01,-5.459183673469386600e-01,-9.540816326530610070e-01,6.525510204081631516e-01,7.236394557823128126e-01,8.997078753675079588e-01,5.161564625850338928e-01,-8.452380952380951218e-01,-8.619047619047618403e-01,5.535714285714284921e-01,-8.358843537414964997e-01,-8.353741496598638960e-01
8.010204081632651407e-01,-1.833900226757369523e-01,4.811224489795918324e-01,9.931972789115643963e-01,-4.565192743764171501e-01,-2.256235827664399007e-01,8.202380952380950996e-01,-4.665532879818592993e-01,5.235260770975055378e-01,9.846938775510204467e-01,4.095804988662131163e-01,9.527210884353739528e-01,9.268707482993194802e-01,-8.018707482993195912e-01,9.213663178850066693e-01,9.931972789115643963e-01,-9.141156462585032783e-01,-6.249999999999998890e-01,9.527210884353739528e-01,-1.334467120181405675e-01,6.291126225292726915e-01,9.693877551020407823e-01,-8.341836734693875988e-01,-8.202380952380950996e-01,9.931972789115643963e-01,-8.503401360544217136e-01,-5.801020408163264364e-01
-8.693877551020408045e-01,-4.588435374149659185e-01,-8.749999999999998890e-01,-6.595238095238094012e-01,-1.828231292517006334e-01,-4.996598639455781532e-01,-9.161564625850338039e-01,-1.578231292517006668e-01,-9.001700680272107791e-01,-6.673469387755101012e-01,-8.576530612244895879e-01,-7.244897959183672631e-01,-5.972789115646257585e-01,9.420068027210882766e-01,-6.432718668097056058e-01,-6.595238095238094012e-01,6.831632653061223692e-01,9.569727891156460942e-01,-7.244897959183672631e-01,-5.285714285714284699e-01,-8.438815992299034674e-01,-6.397959183673469497e-01,9.103741496598638516e-01,9.161564625850338039e-01,-6.595238095238094012e-01,8.942176870748298478e-01,8.239795918367346372e-01
-9.124149659863944883e-01,-2.593537414965985666e-01,-7.503401360544216248e-01,-7.644557823129249918e-01,-4.455782312925169603e-02,-2.967687074829931659e-01,-9.547619047619044785e-01,7.738095238095236972e-02,-7.908163265306121792e-01,-7.253401360544217136e-01,-7.176870748299317704e-01,-8.164965986394557840e-01,-6.828231292517006334e-01,9.438775510204079344e-01,-7.297837956349790822e-01,-7.644557823129249918e-01,7.568027210884352707e-01,8.486394557823127016e-01,-8.164965986394557840e-01,-3.318027210884353373e-01,-8.672705895383189256e-01,-6.998299319727890877e-01,9.523809523809523281e-01,9.547619047619044785e-01,-7.644557823129249918e-01,9.311224489795917325e-01,8.227891156462583400e-01
8.758503401360542284e-01,1.139455782312924839e-02,6.103741496598638072e-01,9.455782312925169464e-01,-2.324829931972788588e-01,-2.380952380952380473e-02,9.045918367346936773e-01,-2.874149659863945439e-01,6.573129251700678966e-01,9.234693877551020114e-01,5.569727891156461830e-01,9.976190476190476275e-01,8.656462585034011559e-01,-8.154761904761904656e-01,8.985248845317992394e-01,9.455782312925169464e-01,-8.256802721088434271e-01,-6.658163265306121792e-01,9.976190476190476275e-01,6.836734693877549729e-02,7.520328635661996941e-01,9.081632653061223470e-01,-9.022108843537414158e-01,-9.045918367346936773e-01,9.455782312925169464e-01,-9.115646258503400379e-01,-7.093537414965985777e-01
-8.809523809523809312e-01,-1.482426303854875171e-01,-6.661564625850339150e-01,-7.057823129251700189e-01,7.080498866213151554e-02,-2.522675736961450532e-01,-8.583333333333333925e-01,1.417233560090702671e-01,-7.616213151927435643e-01,-7.278911564625849540e-01,-6.374716553287981258e-01,-7.224489795918366264e-01,-7.857142857142855874e-01,9.175170068027210801e-01,-6.575477626554603328e-01,-7.057823129251700189e-01,7.372448979591834650e-01,8.222789115646257363e-01,-7.224489795918366264e-01,-2.403628117913831630e-01,-9.022687137224437715e-01,-7.431972789115646183e-01,8.477891156462583622e-01,8.583333333333333925e-01,-7.057823129251700189e-01,8.384353741496597401e-01,6.501700680272107791e-01
-2.431972789115645628e-01,-4.433106575963718238e-02,-2.328231292517006779e-01,-1.445578231292516704e-02,-2.528344671201813651e-02,-2.412131519274375857e-01,-3.272108843537415157e-01,1.485260770975056488e-01,-2.123015873015872690e-01,-3.656462585034013502e-02,-1.493764172335600438e-01,-7.329931972789115180e-02,-1.700680272108843205e-01,4.107142857142856429e-01,1.433299942913769387e-01,-1.445578231292516704e-02,1.403061224489795811e-01,3.358843537414965552e-01,-7.329931972789115180e-02,-1.585600907029478257e-01,-4.660725805983485515e-01,-2.125850340136054006e-02,3.146258503401360151e-01,3.272108843537415157e-01,-1.445578231292516704e-02,3.239795918367346372e-01,2.289115646258503001e-01
